transaction_id,artwork_id,customer_id,gallery_id,sale_date,sale_price,payment_method
3549,1542,624,2,2022-02-02,4450.96,Wire Transfer
3550,1308,596,1,2025-06-04,7994.27,Debit Card
3551,1542,487,3,2024-10-10,1855.11,Credit Card
3552,311,508,5,2025-01-26,8217.37,Cash
3553,451,520,5,2025-05-05,8671.4,Credit Card
3554,583,700,1,2022-06-29,7297.03,Debit Card
3555,207,490,4,2025-04-15,9080.48,Wire Transfer
3556,659,688,3,2024-01-07,2088.37,Wire Transfer
3557,1308,729,1,2025-07-16,5026.58,Debit Card
3558,408,646,4,2025-07-18,6391.04,Debit Card
3559,1100,584,5,2022-02-05,6163.83,Cash
3560,1614,652,2,2023-07-13,8679.89,Cash
3561,1538,537,3,2024-02-08,2549.07,Cash
3562,222,494,3,2024-09-17,2168.62,Cash
3563,610,587,4,2023-02-22,2907.1,Cash
3564,1095,559,1,2023-01-04,8969.73,Wire Transfer
3565,715,546,5,2023-07-11,9439.76,Cash
3566,1351,436,4,2024-01-02,5911.49,Debit Card
3567,1009,580,2,2025-10-20,5263.03,Debit Card
3568,1924,571,2,2025-01-17,6251.16,Cash
3569,1074,471,2,2023-09-19,6354.92,Debit Card
3570,214,459,4,2022-03-21,2117.89,Credit Card
3571,1171,501,5,2022-09-04,7020.9,Wire Transfer
3572,1178,787,3,2023-10-28,4797.34,Wire Transfer
3573,1214,345,1,2025-04-03,5415.13,Cash
3574,1236,750,3,2023-07-10,788.01,Credit Card
3575,287,564,5,2024-02-26,7763.29,Cash
3576,1748,371,3,2025-07-26,8436.57,Cash
3577,1109,664,4,2025-08-27,6384.5,Debit Card
3578,1761,671,2,2022-11-12,7612.87,Wire Transfer
3579,1525,403,5,2022-03-05,5465.71,Credit Card
3580,1467,790,5,2023-03-22,6374.36,Debit Card
3581,322,425,3,2024-10-12,4248.43,Wire Transfer
3582,1371,613,4,2025-10-20,8022.81,Wire Transfer
3583,1791,764,3,2022-04-23,4948.57,Cash
3584,950,783,3,2022-02-11,6962.02,Credit Card
3585,1580,586,5,2025-07-14,6403.58,Cash
3586,885,758,3,2024-12-28,7171.99,Debit Card
3587,2128,530,2,2025-12-19,7959.55,Cash
3588,1957,446,3,2023-08-03,5370.78,Cash
3589,1855,670,2,2023-08-31,8224.13,Wire Transfer
3590,509,497,5,2022-09-09,5223.94,Wire Transfer
3591,895,673,4,2022-06-19,9588.03,Debit Card
3592,488,521,2,2024-04-24,7650.38,Wire Transfer
3593,507,723,4,2023-06-16,2125.85,Wire Transfer
3594,2036,360,4,2022-04-28,8381.05,Wire Transfer
3595,1818,398,2,2025-07-19,5740.08,Cash
3596,2190,471,5,2022-10-17,9852.38,Credit Card
3597,1114,682,1,2024-12-28,7328.78,Debit Card
3598,1947,473,4,2023-02-17,1301.71,Cash
3599,862,451,4,2025-04-01,4252.12,Debit Card
3600,749,753,5,2022-06-22,5414.12,Cash
3601,1576,650,5,2025-01-08,8470.63,Debit Card
3602,512,690,3,2022-05-24,7428.78,Wire Transfer
3603,1073,740,5,2023-10-15,4008.92,Debit Card
3604,1283,422,4,2024-12-07,6707.61,Credit Card
3605,1867,794,2,2022-09-10,5980.65,Debit Card
3606,1124,408,1,2023-02-22,1697.5,Credit Card
3607,1938,304,3,2025-06-16,2731.16,Debit Card
3608,955,393,2,2025-07-16,3740.66,Wire Transfer
3609,235,707,1,2022-03-07,2357.09,Debit Card
3610,645,306,1,2022-09-03,1926.27,Cash
3611,293,588,1,2022-06-21,1052.88,Wire Transfer
3612,2174,406,2,2022-09-20,8794.47,Wire Transfer
3613,2183,446,3,2025-11-17,3244.96,Cash
3614,1431,571,3,2024-03-16,3258.05,Wire Transfer
3615,553,724,1,2023-11-15,2459.17,Wire Transfer
3616,1103,678,2,2025-12-08,5016.28,Cash
3617,1556,396,1,2024-03-24,5385.3,Wire Transfer
3618,2041,757,5,2024-08-23,2478.67,Wire Transfer
3619,1062,529,3,2023-05-01,6281.42,Wire Transfer
3620,1949,502,4,2023-07-12,7368.5,Wire Transfer
3621,359,512,1,2024-05-17,4051.48,Debit Card
3622,2178,306,5,2022-04-12,6061.79,Wire Transfer
3623,1157,412,3,2023-01-09,5271.87,Wire Transfer
3624,224,676,2,2022-10-15,2357.71,Wire Transfer
3625,604,679,3,2022-01-24,7435.1,Debit Card
3626,1005,747,2,2024-02-23,8113.8,Credit Card
3627,716,623,2,2024-03-30,6663.53,Wire Transfer
3628,932,406,1,2023-07-15,3577.01,Credit Card
3629,1588,439,1,2023-01-28,9304.53,Credit Card
3630,1606,599,3,2024-08-10,4825.9,Cash
3631,732,701,5,2022-07-16,3025.85,Cash
3632,1156,396,3,2024-01-28,4378.23,Credit Card
3633,352,688,4,2025-01-26,7074.71,Debit Card
3634,1786,747,2,2022-08-28,8536.35,Wire Transfer
3635,1913,752,2,2025-01-04,3887.47,Wire Transfer
3636,1147,637,1,2025-01-15,2709.93,Wire Transfer
3637,808,597,5,2022-03-29,6451.68,Cash
3638,1841,767,1,2022-01-28,9251.54,Cash
3639,620,689,4,2025-11-22,2241.29,Wire Transfer
3640,1474,716,3,2022-10-10,8128.68,Credit Card
3641,1341,514,3,2025-04-15,5027.77,Cash
3642,1066,754,5,2024-03-31,8095.37,Wire Transfer
3643,1736,591,1,2023-01-22,5302.64,Credit Card
3644,1964,322,1,2022-07-09,4084.61,Wire Transfer
3645,778,493,4,2023-12-27,7119.04,Cash
3646,535,768,3,2023-08-18,9055.96,Debit Card
3647,1642,450,1,2024-10-17,3542.39,Debit Card
3648,1132,668,5,2025-08-13,4877.11,Cash
3649,1998,547,3,2025-03-21,2679.31,Credit Card
3650,495,567,4,2023-02-05,2242.39,Wire Transfer
3651,2162,761,5,2025-07-07,7889.96,Cash
3652,955,551,2,2025-05-01,2406.31,Credit Card
3653,1595,790,4,2025-09-18,8036.52,Wire Transfer
3654,386,303,5,2023-11-01,4577.56,Wire Transfer
3655,1470,693,1,2025-01-27,9952.96,Cash
3656,837,616,2,2024-05-13,2374.74,Wire Transfer
3657,1492,376,4,2023-03-30,1383.29,Debit Card
3658,1867,387,1,2025-12-22,1216.61,Debit Card
3659,1461,570,2,2022-02-25,8436.47,Wire Transfer
3660,730,525,3,2022-08-25,4658.87,Cash
3661,1776,318,1,2025-07-27,529.68,Wire Transfer
3662,221,413,5,2022-03-30,8810.33,Cash
3663,1111,551,4,2025-07-18,8830.75,Cash
3664,1961,533,2,2024-11-10,8160.96,Debit Card
3665,1067,629,1,2022-02-23,2859.03,Debit Card
3666,994,579,3,2023-09-19,4041.15,Credit Card
3667,1744,502,4,2025-01-06,7576.8,Cash
3668,300,383,4,2024-05-01,5148.85,Wire Transfer
3669,952,425,1,2025-09-28,1961.35,Cash
3670,678,475,3,2025-06-20,2806.58,Debit Card
3671,1823,369,2,2023-05-01,9739.6,Cash
3672,1522,347,1,2022-05-04,1934.62,Credit Card
3673,1140,672,2,2025-10-10,7397.77,Wire Transfer
3674,726,556,4,2024-01-26,5041.17,Cash
3675,534,515,2,2022-04-19,7611.72,Wire Transfer
3676,202,330,3,2025-04-07,6780.58,Wire Transfer
3677,575,581,5,2025-06-22,4672.09,Debit Card
3678,493,712,3,2024-07-22,3862.15,Cash
3679,1037,782,2,2023-10-16,7666.41,Wire Transfer
3680,2158,537,1,2024-08-24,3569.84,Debit Card
3681,1205,548,4,2024-10-28,7983.83,Credit Card
3682,753,668,5,2025-07-27,6958.51,Credit Card
3683,518,795,1,2025-10-27,5987.86,Cash
3684,1726,325,1,2024-01-21,4003.61,Wire Transfer
3685,2052,374,3,2025-03-11,2448.27,Cash
3686,581,506,2,2025-11-09,7248.99,Wire Transfer
3687,1847,790,3,2022-08-09,1367.82,Debit Card
3688,214,794,2,2022-01-27,9720.15,Credit Card
3689,704,614,3,2025-06-22,9798.11,Credit Card
3690,431,394,1,2022-10-13,1737.11,Credit Card
3691,1308,675,4,2022-03-04,1487.39,Credit Card
3692,330,427,2,2022-08-22,4420.81,Cash
3693,1967,725,5,2023-07-15,9654.99,Wire Transfer
3694,1038,325,5,2022-11-17,4302.95,Cash
3695,1369,634,1,2023-03-22,3956.12,Debit Card
3696,1091,655,3,2025-11-24,7184.06,Credit Card
3697,2081,416,3,2024-10-25,2197.95,Wire Transfer
3698,228,348,1,2024-11-05,3951.57,Cash
3699,266,526,5,2022-05-19,3267.42,Wire Transfer
3700,1387,566,5,2024-12-04,6214.58,Cash
3701,1453,399,3,2024-12-15,2046.15,Wire Transfer
3702,461,759,2,2024-08-21,5712.66,Wire Transfer
3703,1673,311,4,2022-11-30,8646.69,Credit Card
3704,1648,385,2,2023-09-10,5384.62,Cash
3705,660,705,5,2025-05-20,6993.22,Debit Card
3706,2176,514,2,2024-09-05,1214.86,Wire Transfer
3707,1900,473,4,2024-12-05,4765.55,Debit Card
3708,501,691,2,2024-05-07,1401.49,Credit Card
3709,1119,509,2,2023-10-19,6194.89,Debit Card
3710,1527,748,2,2025-01-13,3170.02,Wire Transfer
3711,487,682,2,2022-04-10,3229.03,Wire Transfer
3712,1619,364,1,2024-09-09,1229.28,Wire Transfer
3713,1234,558,5,2025-12-26,3447.26,Cash
3714,1931,632,4,2025-02-13,5313.43,Debit Card
3715,830,421,5,2023-03-01,6054.27,Cash
3716,470,598,1,2023-02-10,1133.32,Wire Transfer
3717,792,766,1,2024-09-01,6688.86,Wire Transfer
3718,2194,354,1,2025-07-31,5144.32,Credit Card
3719,1829,631,1,2024-04-23,5600.63,Credit Card
3720,2002,572,2,2024-02-10,8411.57,Wire Transfer
3721,1044,541,5,2022-08-23,3751.15,Cash
3722,1062,543,3,2024-11-10,2153.49,Cash
3723,1585,318,4,2024-10-22,5742.2,Wire Transfer
3724,1481,783,1,2025-11-12,9477.71,Debit Card
3725,333,487,5,2023-03-15,5419.76,Cash
3726,1500,646,1,2025-01-09,8403.17,Wire Transfer
3727,2000,444,1,2023-09-26,7691.8,Credit Card
3728,1907,562,1,2024-03-26,5424.14,Wire Transfer
3729,1172,741,1,2025-04-07,6651.77,Cash
3730,713,664,1,2022-11-21,4363.46,Wire Transfer
3731,513,791,4,2023-05-16,5540.97,Debit Card
3732,776,731,5,2025-02-03,5319.21,Debit Card
3733,1086,539,1,2024-04-12,7236.55,Cash
3734,1508,604,1,2022-05-15,4394.82,Wire Transfer
3735,1345,598,1,2023-09-21,1447.79,Debit Card
3736,1331,376,1,2024-05-06,7992.74,Debit Card
3737,2157,488,2,2025-08-20,7006.1,Credit Card
3738,887,633,2,2022-10-03,9526.17,Cash
3739,1428,688,3,2025-03-22,4572.8,Credit Card
3740,365,787,1,2022-07-10,1242.95,Credit Card
3741,505,546,3,2022-12-20,1655.38,Debit Card
3742,1721,430,4,2022-12-22,7846.54,Wire Transfer
3743,1856,774,3,2025-07-05,1143.69,Credit Card
3744,1780,615,5,2022-10-18,9124.35,Cash
3745,2048,711,2,2025-02-22,3175.68,Cash
3746,356,583,2,2023-11-06,9039.35,Wire Transfer
3747,1591,379,1,2025-12-29,7848.32,Cash
3748,1943,372,1,2025-05-10,8776.41,Credit Card
3749,2126,563,4,2024-12-15,2533.38,Wire Transfer
3750,820,491,4,2025-06-25,6159.09,Cash
3751,1475,667,5,2024-07-14,1389.1,Cash
3752,1157,675,1,2025-05-16,2421.67,Credit Card
3753,2140,730,1,2023-01-17,3444.07,Credit Card
3754,2106,363,4,2022-05-23,7537.72,Credit Card
3755,534,788,4,2024-06-18,734.79,Credit Card
3756,1866,680,4,2023-09-27,9079.61,Wire Transfer
3757,1169,312,2,2023-09-15,1172.63,Wire Transfer
3758,711,441,3,2024-02-09,4076.66,Wire Transfer
3759,1517,554,3,2023-06-12,1270.35,Debit Card
3760,1244,343,1,2024-07-03,7805.19,Credit Card
3761,482,317,2,2022-02-14,1842.49,Credit Card
3762,997,363,4,2025-11-17,8905.19,Wire Transfer
3763,1225,553,1,2025-09-12,5537.11,Cash
3764,319,765,2,2025-09-27,9510.49,Cash
3765,1259,676,5,2023-06-17,3258.43,Credit Card
3766,398,592,2,2024-02-16,4816.0,Credit Card
3767,685,769,1,2025-10-25,7095.35,Wire Transfer
3768,1981,308,3,2025-08-10,8403.18,Credit Card
3769,1283,625,4,2025-02-27,4502.89,Cash
3770,1037,390,5,2023-08-18,8978.11,Cash
3771,1385,508,2,2024-04-03,1620.88,Credit Card
3772,1209,592,1,2025-03-03,7232.5,Wire Transfer
3773,891,584,1,2023-02-03,3807.89,Wire Transfer
3774,1430,418,4,2024-07-03,1462.69,Cash
3775,1236,649,1,2025-04-23,4173.31,Wire Transfer
3776,690,475,1,2024-10-29,8862.05,Cash
3777,476,376,4,2023-12-02,9815.07,Credit Card
3778,893,401,5,2024-05-03,4231.6,Cash
3779,442,714,3,2025-12-14,8920.96,Credit Card
3780,1440,451,3,2024-05-28,5341.72,Wire Transfer
3781,1475,700,2,2025-02-21,7311.64,Debit Card
3782,2035,570,5,2024-11-26,931.03,Debit Card
3783,326,758,2,2024-10-21,5794.46,Debit Card
3784,417,371,3,2024-11-11,1166.54,Cash
3785,1530,793,4,2023-10-26,3051.87,Debit Card
3786,2021,480,1,2023-11-24,5884.74,Cash
3787,1409,424,3,2023-11-15,8168.06,Wire Transfer
3788,1263,681,5,2022-02-18,5828.49,Credit Card
3789,1447,593,3,2022-12-18,9393.82,Debit Card
3790,1408,585,5,2022-08-14,8198.16,Cash
3791,695,495,5,2025-07-18,1984.28,Wire Transfer
3792,627,699,5,2023-02-06,4195.11,Wire Transfer
3793,1402,528,2,2022-07-22,6850.61,Debit Card
3794,1119,731,4,2022-06-24,9414.86,Wire Transfer
3795,1652,730,3,2024-10-18,9883.3,Wire Transfer
3796,1518,736,4,2022-01-09,7750.27,Wire Transfer
3797,2076,575,1,2023-11-20,5950.81,Cash
3798,351,761,3,2022-06-23,7687.79,Wire Transfer
3799,584,406,4,2025-05-25,3095.75,Wire Transfer
3800,1862,321,4,2025-10-31,3194.23,Wire Transfer
3801,2037,364,1,2025-10-31,6716.32,Wire Transfer
3802,508,465,5,2023-10-08,8782.44,Wire Transfer
3803,1560,327,3,2024-07-29,9713.19,Cash
3804,2170,611,3,2024-05-25,3742.68,Wire Transfer
3805,946,800,1,2023-05-27,8067.26,Wire Transfer
3806,1092,585,5,2023-10-11,8589.54,Credit Card
3807,575,448,3,2022-04-04,6420.15,Wire Transfer
3808,1232,581,3,2025-03-07,3802.12,Wire Transfer
3809,1565,626,3,2022-12-18,6381.34,Cash
3810,329,619,5,2023-11-04,6052.26,Wire Transfer
3811,1215,464,1,2023-12-03,6261.99,Cash
3812,2000,686,3,2024-03-29,6382.97,Debit Card
3813,869,706,4,2025-04-09,8547.05,Wire Transfer
3814,1576,524,5,2024-10-07,2115.77,Credit Card
3815,1582,572,2,2024-08-26,3989.29,Cash
3816,717,446,1,2024-02-09,6067.02,Debit Card
3817,1719,753,4,2022-05-21,3191.61,Credit Card
3818,286,738,3,2023-08-10,9792.45,Cash
3819,1399,656,2,2025-10-29,2999.93,Debit Card
3820,2026,330,1,2025-12-24,4961.47,Credit Card
3821,1417,345,5,2024-12-02,8834.97,Wire Transfer
3822,511,575,2,2022-11-29,1260.6,Credit Card
3823,1343,771,2,2022-05-29,8296.54,Credit Card
3824,1442,334,4,2023-08-29,5924.58,Credit Card
3825,627,441,1,2025-06-04,802.12,Cash
3826,2194,727,4,2024-11-19,9077.67,Wire Transfer
3827,1638,618,4,2025-07-14,872.37,Wire Transfer
3828,314,674,3,2024-06-18,5394.57,Cash
3829,1369,521,5,2022-07-10,965.8,Credit Card
3830,1762,656,2,2022-06-17,1176.4,Wire Transfer
3831,1872,322,1,2022-03-12,8928.44,Credit Card
3832,503,480,5,2024-04-07,7775.34,Wire Transfer
3833,944,736,5,2022-12-21,2370.94,Cash
3834,2105,667,1,2024-12-08,6394.45,Debit Card
3835,788,720,5,2024-09-28,8049.46,Credit Card
3836,1187,629,3,2023-04-10,8951.11,Wire Transfer
3837,2064,531,5,2022-09-16,4948.92,Wire Transfer
3838,545,799,3,2022-05-30,9026.25,Wire Transfer
3839,1014,703,2,2024-12-12,5324.58,Cash
3840,2188,338,2,2023-10-20,7038.17,Cash
3841,1001,370,4,2023-04-18,9800.78,Debit Card
3842,1225,416,3,2025-06-04,2741.54,Cash
3843,1371,539,2,2024-05-16,2100.95,Credit Card
3844,1511,635,5,2024-01-27,3749.18,Cash
3845,1878,741,1,2024-12-21,2061.79,Wire Transfer
3846,1277,448,1,2025-04-05,3199.55,Credit Card
3847,1528,309,3,2024-09-28,7558.36,Cash
3848,1293,588,4,2023-10-05,5036.48,Credit Card
3849,561,688,5,2023-07-08,4062.89,Credit Card
3850,1826,350,3,2025-01-31,4002.88,Cash
3851,2182,638,1,2024-01-27,2348.03,Credit Card
3852,1444,305,3,2024-10-25,4750.41,Wire Transfer
3853,2186,704,5,2025-07-23,6434.04,Wire Transfer
3854,1210,643,2,2025-08-30,1821.97,Cash
3855,904,426,5,2023-02-10,9741.72,Cash
3856,2190,375,2,2022-10-02,4711.17,Wire Transfer
3857,775,465,2,2023-01-17,9505.63,Cash
3858,1809,578,2,2025-01-02,1779.26,Wire Transfer
3859,1385,742,3,2023-06-25,7788.55,Credit Card
3860,1905,624,1,2022-09-11,6367.56,Cash
3861,1313,777,3,2022-05-24,8290.61,Debit Card
3862,888,600,1,2023-04-23,6206.44,Wire Transfer
3863,981,590,5,2022-07-18,9646.95,Wire Transfer
3864,785,377,4,2022-08-17,6455.85,Credit Card
3865,1981,598,5,2024-09-25,7953.74,Debit Card
3866,789,437,3,2022-01-29,8837.03,Debit Card
3867,1383,406,3,2022-06-21,7288.54,Debit Card
3868,689,395,1,2025-05-17,5480.25,Wire Transfer
3869,1171,435,3,2025-05-18,3091.76,Wire Transfer
3870,1548,368,2,2023-04-26,8617.68,Debit Card
3871,1834,447,3,2022-05-09,5065.49,Cash
3872,1605,790,1,2024-10-26,6396.73,Debit Card
3873,1326,778,1,2023-06-10,1252.65,Credit Card
3874,694,459,2,2022-03-08,5224.84,Debit Card
3875,1868,684,1,2022-08-19,7132.5,Debit Card
3876,1838,463,4,2022-07-20,6048.68,Debit Card
3877,219,741,5,2024-05-10,4761.27,Cash
3878,1678,641,3,2025-08-04,2622.56,Debit Card
3879,1706,489,4,2025-03-03,3441.87,Debit Card
3880,1818,715,3,2024-03-08,7155.93,Wire Transfer
3881,597,639,4,2023-09-09,2629.81,Debit Card
3882,1201,395,3,2024-06-22,6406.4,Credit Card
3883,1503,481,2,2023-10-10,6102.51,Wire Transfer
3884,1051,588,1,2022-12-26,9718.97,Cash
3885,1589,622,1,2024-09-18,1077.43,Wire Transfer
3886,1555,487,2,2025-06-28,1527.16,Cash
3887,1865,672,4,2023-06-29,5307.79,Cash
3888,1568,438,5,2025-05-13,5507.54,Credit Card
3889,1022,430,4,2023-09-22,879.31,Debit Card
3890,655,494,1,2023-08-09,8345.63,Credit Card
3891,1825,616,5,2022-02-11,5199.87,Wire Transfer
3892,925,772,3,2024-10-12,3793.12,Cash
3893,1879,573,5,2025-03-24,3529.11,Wire Transfer
3894,1289,652,4,2024-08-26,8683.37,Cash
3895,1300,444,2,2022-08-09,2368.96,Wire Transfer
3896,911,316,3,2022-05-31,2023.97,Cash
3897,343,602,4,2024-04-16,2525.2,Credit Card
3898,1117,723,3,2023-08-10,6437.71,Cash
3899,2139,545,5,2023-09-19,8203.84,Debit Card
3900,1028,715,1,2025-11-13,3644.3,Credit Card
3901,805,407,4,2024-11-22,2147.89,Debit Card
3902,1697,388,2,2023-08-25,2487.34,Wire Transfer
3903,1641,429,5,2022-01-28,6382.25,Wire Transfer
3904,505,695,4,2022-02-19,2837.33,Cash
3905,936,675,2,2024-09-26,8834.16,Cash
3906,1721,641,4,2025-05-08,1486.97,Wire Transfer
3907,491,304,5,2024-10-30,807.5,Credit Card
3908,2164,627,4,2023-08-16,1339.59,Debit Card
3909,302,710,3,2022-02-15,8533.61,Wire Transfer
3910,1491,667,5,2025-11-13,6686.68,Credit Card
3911,1067,606,4,2025-12-11,9598.57,Debit Card
3912,1168,696,1,2024-03-13,3694.82,Cash
3913,1846,395,4,2022-04-14,2520.44,Credit Card
3914,1174,509,3,2024-02-29,5838.76,Credit Card
3915,1042,525,2,2025-07-26,5609.37,Wire Transfer
3916,1162,759,2,2024-09-19,6114.73,Debit Card
3917,1142,648,2,2024-11-17,3801.57,Wire Transfer
3918,2001,780,1,2022-05-05,556.02,Cash
3919,1227,621,3,2022-06-05,832.8,Cash
3920,285,347,5,2022-07-05,6806.35,Debit Card
3921,2018,776,2,2025-08-13,5470.95,Debit Card
3922,528,481,3,2024-02-07,8299.61,Debit Card
3923,1016,406,4,2025-03-01,3353.89,Wire Transfer
3924,1674,499,1,2022-06-18,8246.99,Debit Card
3925,654,686,3,2025-09-16,4542.17,Debit Card
3926,2148,406,3,2025-04-13,1418.63,Wire Transfer
3927,829,580,5,2022-11-25,9790.16,Cash
3928,1445,560,3,2025-06-30,5363.39,Cash
3929,1378,408,5,2023-01-20,6480.05,Credit Card
3930,865,319,1,2022-10-27,6872.57,Cash
3931,212,710,1,2023-01-21,3942.92,Debit Card
3932,1357,759,4,2025-08-21,7601.52,Cash
3933,504,596,5,2025-08-29,8767.53,Wire Transfer
3934,1517,606,5,2023-04-26,4178.28,Cash
3935,1175,471,2,2024-10-26,6741.51,Cash
3936,1524,631,2,2024-09-13,7692.68,Credit Card
3937,1964,793,4,2025-03-23,2306.2,Credit Card
3938,983,495,1,2023-03-09,3659.66,Debit Card
3939,243,312,2,2024-01-15,1533.56,Wire Transfer
3940,1144,495,3,2024-09-01,6220.98,Debit Card
3941,543,790,1,2022-02-08,8108.91,Wire Transfer
3942,1550,583,3,2023-07-05,6302.97,Wire Transfer
3943,2038,669,5,2024-10-12,2207.95,Credit Card
3944,698,482,1,2023-01-04,5690.5,Cash
3945,564,750,4,2025-10-30,8431.87,Cash
3946,1091,605,5,2022-02-14,3375.89,Credit Card
3947,627,444,5,2025-10-30,8410.19,Debit Card
3948,1205,686,3,2022-11-13,7953.92,Cash
3949,221,616,5,2022-03-13,706.54,Debit Card
3950,607,482,2,2023-03-04,2774.82,Cash
3951,819,330,1,2025-02-21,5657.95,Debit Card
3952,1215,384,2,2025-01-03,7317.37,Wire Transfer
3953,536,466,3,2022-11-01,8865.04,Wire Transfer
3954,2039,584,3,2022-10-15,6589.9,Cash
3955,1341,581,1,2024-07-27,4113.27,Debit Card
3956,1348,396,5,2023-10-31,2253.96,Debit Card
3957,599,681,4,2025-03-02,7720.34,Wire Transfer
3958,993,566,3,2022-02-05,2464.42,Debit Card
3959,2028,744,1,2024-06-10,7106.59,Credit Card
3960,915,598,4,2024-12-02,2221.51,Debit Card
3961,251,596,5,2025-12-21,1365.01,Wire Transfer
3962,2007,525,3,2024-09-18,2885.45,Credit Card
3963,524,633,1,2022-12-05,3206.83,Credit Card
3964,989,661,1,2022-06-07,6648.49,Debit Card
3965,341,674,1,2024-07-24,2028.39,Wire Transfer
3966,670,342,3,2024-02-03,9337.92,Wire Transfer
3967,987,603,4,2025-08-05,5766.44,Wire Transfer
3968,2026,721,1,2024-11-26,5163.85,Credit Card
3969,1558,546,5,2024-01-15,4629.6,Wire Transfer
3970,2117,508,1,2023-08-13,5882.71,Credit Card
3971,1164,537,4,2023-08-14,713.25,Credit Card
3972,1208,322,3,2022-11-27,9905.82,Cash
3973,573,485,1,2022-01-26,5796.48,Debit Card
3974,1788,768,1,2024-04-19,834.35,Wire Transfer
3975,694,542,5,2022-11-07,6104.79,Credit Card
3976,1763,663,5,2022-11-01,4652.25,Debit Card
3977,1893,583,1,2022-07-03,728.36,Credit Card
3978,951,341,1,2022-10-04,9282.07,Debit Card
3979,1380,636,5,2022-02-16,600.39,Credit Card
3980,491,462,4,2024-09-11,5989.78,Wire Transfer
3981,1872,460,2,2023-08-10,9637.01,Cash
3982,1368,774,2,2024-03-30,2757.24,Cash
3983,306,389,1,2024-07-18,2914.7,Cash
3984,1644,622,5,2025-11-20,504.02,Credit Card
3985,870,312,3,2022-04-10,1130.34,Debit Card
3986,1882,724,3,2023-09-03,926.44,Wire Transfer
3987,202,373,2,2022-12-26,8315.23,Wire Transfer
3988,2169,376,4,2023-11-27,8449.01,Credit Card
3989,789,646,2,2025-09-05,7403.65,Cash
3990,844,501,1,2024-11-23,3851.08,Credit Card
3991,290,310,4,2024-08-24,8301.92,Debit Card
3992,1569,652,3,2023-10-07,5627.86,Cash
3993,550,526,5,2024-09-06,3390.95,Credit Card
3994,1683,476,5,2022-02-17,4654.13,Debit Card
3995,1487,576,1,2024-05-05,1124.79,Cash
3996,1575,339,2,2024-03-19,9476.63,Wire Transfer
3997,1332,360,1,2023-05-22,6381.61,Debit Card
3998,1810,366,5,2022-10-22,7446.72,Wire Transfer
3999,1263,621,3,2025-03-25,6927.54,Debit Card
4000,1109,735,5,2022-03-20,6843.62,Cash
4001,359,424,4,2022-04-12,663.98,Credit Card
4002,1807,464,5,2023-10-06,5491.03,Credit Card
4003,1159,708,5,2023-01-04,8306.25,Credit Card
4004,512,711,4,2024-12-24,922.93,Credit Card
4005,1465,686,2,2024-07-14,9583.57,Debit Card
4006,2162,459,5,2025-02-01,4529.52,Credit Card
4007,645,357,1,2023-04-20,3254.01,Credit Card
4008,498,378,5,2024-12-17,5552.3,Debit Card
4009,1152,494,1,2025-06-12,8111.53,Debit Card
4010,236,585,4,2023-05-20,5010.17,Cash
4011,1308,315,5,2023-05-12,6628.5,Debit Card
4012,1676,312,4,2025-08-06,5249.19,Wire Transfer
4013,2110,401,4,2022-03-14,6497.09,Cash
4014,1999,456,2,2023-05-27,1811.29,Cash
4015,2046,640,5,2022-06-23,867.3,Credit Card
4016,1609,425,1,2022-02-12,1800.56,Credit Card
4017,1396,659,1,2022-06-14,3215.46,Wire Transfer
4018,1600,580,5,2023-09-22,2906.88,Credit Card
4019,1909,705,2,2024-09-29,6344.17,Debit Card
4020,1586,694,2,2023-02-27,4830.95,Debit Card
4021,759,410,2,2025-05-25,868.71,Credit Card
4022,1091,634,1,2023-10-01,831.23,Credit Card
4023,341,657,4,2025-11-14,1360.59,Debit Card
4024,1087,446,2,2025-10-25,3854.27,Cash
4025,2142,516,1,2025-02-02,558.74,Wire Transfer
4026,1342,698,1,2025-09-23,5192.88,Wire Transfer
4027,1501,462,4,2024-10-29,3926.36,Cash
4028,926,428,5,2025-07-31,5776.69,Wire Transfer
4029,1444,614,5,2022-12-12,7347.84,Credit Card
4030,2129,632,2,2023-05-20,2884.24,Credit Card
4031,1250,450,2,2025-01-04,1992.29,Credit Card
4032,721,754,4,2023-09-12,3141.51,Wire Transfer
4033,2007,336,2,2025-05-07,516.75,Cash
4034,210,473,4,2025-07-05,1640.12,Credit Card
4035,1184,720,1,2023-03-14,7632.89,Cash
4036,578,322,2,2025-04-17,2616.67,Debit Card
4037,1857,506,1,2022-08-14,9945.85,Debit Card
4038,1861,427,3,2023-05-03,2094.4,Debit Card
4039,882,636,4,2024-01-27,7993.33,Wire Transfer
4040,784,745,3,2022-11-27,7197.92,Wire Transfer
4041,352,656,2,2024-04-25,3560.26,Credit Card
4042,920,740,1,2024-04-24,3642.02,Debit Card
4043,1273,517,2,2022-10-30,5853.74,Cash
4044,1378,396,3,2025-03-07,8597.55,Wire Transfer
4045,1059,717,2,2024-07-11,4168.78,Cash
4046,1517,729,5,2023-04-09,1081.21,Cash
4047,1804,464,3,2022-12-05,4056.98,Credit Card
4048,250,448,2,2025-07-06,2469.47,Credit Card
4049,864,318,1,2025-05-05,9422.47,Cash
4050,731,594,2,2022-12-02,7124.11,Cash
4051,1836,495,1,2022-02-21,982.91,Cash
4052,1284,451,5,2025-03-20,3283.39,Cash
